log_price
9.665864679957084
9.581903928408666
9.591512787515303
9.581903928408666
9.728538750071586
9.621787551761894
9.706377178268735
9.580523665939708
9.723163998404846
9.79757132694458
9.825526011066415
9.79757132694458
9.819018395909678
9.820051594294094
9.79757132694458
9.836278802842678
9.846917201047734
9.825526011066415
9.820105943597078
9.825526011066415
9.825526011066415
9.825526011066415
9.846917201047734
9.844268192876157
9.825526011066415
9.104868739033948
9.345220854170002
9.332558004700433
9.846917201047734
9.331672657143708
9.331672657143708
9.344871264933788
9.345308232386667
9.367344120785848
9.38429367909962
9.388402871849754
9.383452989684827
9.358760377094455
9.38429367909962
9.36134324551271
9.382611592916636
9.375854810453756
9.380083146563278
9.356084386028888
9.3492323708428
9.3492323708428
9.350102314351341
9.375006993531416
9.3492323708428
9.347490210123416
9.348361669873558
9.32188174670909
9.345745008982385
9.314700387300425
9.296518068217235
9.305559638557117
9.296518068217235
9.301094735244646
9.287301413112312
9.268609280100158
9.287301413112312
9.205327830152639
9.239899174217728
9.210340371976184
9.258177701390343
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846387960495555
9.846387960495555
9.846387960495555
9.84585843969949
9.84585843969949
9.84585843969949
9.84585843969949
9.84585843969949
9.84585843969949
9.84585843969949
9.845328638362595
9.844268192876157
9.825526011066415
9.845328638362595
9.82536383575455
9.82498532438117
9.82498532438117
9.82498532438117
9.825526011066415
9.82498532438117
9.82498532438117
9.824444345195674
9.824444345195674
9.823903073193286
9.822494393326597
9.820105943597078
9.820105943597078
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.846917201047734
9.844268192876157
9.844268192876157
9.844268192876157
9.844268192876157
9.843737548130354
9.84161214881804
9.838949031398556
9.837881795438134
9.836278802842678
9.835743900449609
9.830916859701293
9.825526011066415
9.825526011066415
9.831991550831058
9.825526011066415
9.825526011066415
9.825526011066415
9.825526011066415
9.816457993563025
9.817384853482716
9.817330356084954
9.816457993563025
9.816457993563025
9.814656338829513
9.814656338829513
9.814109741384911
9.811920359010637
9.809176873064887
9.80835235742109
9.806425839692997
9.798127036878302
9.798015919593894
9.798015919593894
9.79757132694458
9.79757132694458
9.79757132694458
9.79757132694458
9.797515738962685
9.79701530802561
9.79701530802561
9.796458979777604
9.79701530802561
9.796458979777604
9.795345393916424
9.795345393916424
9.795345393916424
9.795345393916424
9.795345393916424
9.795011076200044
9.794788135612787
9.795345393916424
9.769956159911606
9.769956159911606
9.769956159911606
9.769956159911606
9.767094927630573
9.769956159911606
9.794230566599179
9.769956159911606
9.769670404801788
9.769384568012647
9.769384568012647
9.769384568012647
9.76703761939823
9.766808353620874
